,Day,Major depressive disorder: (Israel),Anxiety: (Israel),Loneliness: (Israel),Sadness: (Israel),Panic attack: (Israel),Suicide: (Israel),Post-traumatic stress disorder: (Israel),Psychological trauma: (Israel),Bipolar disorder: (Israel),Psychologist: (Israel),Psychiatrist: (Israel),Clonazepam: (Israel),Escitalopram: (Israel),Antidepressant: (Israel),average_info_search_rate,average_help_search_rate,average_total_search_rate,multiplier,month,season,is_weekend,is_jewish_holiday,is_national_memorial_day,is_quarantine,is_after_oct_7
131,2019-11-09,46.0,59.0,0.0,38.0,0.0,8.0,0.0,0.0,0.0,35.0,0.0,0.0,18.0,0.0,16.77777777777778,10.6,14.571428571428571,1.0,11,fall,True,False,False,False,False
132,2019-11-10,33.0,57.0,25.0,42.0,23.0,7.0,0.0,0.0,0.0,67.0,24.0,16.0,0.0,0.0,20.77777777777778,21.4,21.0,1.0,11,fall,False,False,False,False,False
133,2019-11-11,31.0,55.0,0.0,28.0,0.0,13.0,0.0,0.0,5.0,50.0,19.0,0.0,28.0,0.0,14.666666666666666,19.4,16.357142857142858,1.0,11,fall,False,False,False,False,False
134,2019-11-12,29.0,87.0,0.0,31.0,0.0,0.0,0.0,4.0,0.0,38.0,14.0,0.0,18.0,0.0,16.77777777777778,14.0,15.785714285714286,1.0,11,fall,False,False,False,False,False
135,2019-11-13,36.0,65.0,0.0,28.0,0.0,6.0,5.0,0.0,5.0,49.0,0.0,0.0,27.0,0.0,16.11111111111111,15.2,15.785714285714286,1.0,11,fall,False,False,False,False,False
136,2019-11-14,37.0,49.0,0.0,44.0,0.0,7.0,0.0,0.0,0.0,59.0,18.0,0.0,28.0,0.0,15.222222222222221,21.0,17.285714285714285,1.0,11,fall,False,False,False,False,False
137,2019-11-15,64.0,62.0,0.0,48.0,0.0,7.0,0.0,0.0,0.0,55.0,0.0,0.0,20.0,0.0,20.11111111111111,15.0,18.285714285714285,1.0,11,fall,True,False,False,False,False
138,2019-11-16,48.0,50.0,0.0,55.0,0.0,9.0,0.0,0.0,0.0,46.0,22.0,0.0,24.0,0.0,18.0,18.4,18.142857142857142,1.0,11,fall,True,False,False,False,False
139,2019-11-17,55.0,41.0,0.0,48.0,0.0,10.0,0.0,0.0,0.0,61.0,19.0,0.0,35.0,0.0,17.11111111111111,23.0,19.214285714285715,1.0,11,fall,False,False,False,False,False
140,2019-11-18,42.0,73.0,0.0,0.0,0.0,11.0,0.0,6.0,0.0,53.0,26.0,0.0,18.0,0.0,14.666666666666666,19.4,16.357142857142858,1.0,11,fall,False,False,False,False,False
141,2019-11-19,53.0,58.0,0.0,33.0,0.0,9.0,0.0,0.0,0.0,47.0,27.0,0.0,29.0,0.0,17.0,20.6,18.285714285714285,1.0,11,fall,False,False,False,False,False
142,2019-11-20,42.0,60.0,0.0,43.0,0.0,8.0,0.0,0.0,0.0,36.0,18.0,0.0,28.0,0.0,17.0,16.4,16.785714285714285,1.0,11,fall,False,False,False,False,False
143,2019-11-21,42.0,55.0,0.0,40.0,0.0,7.0,0.0,0.0,0.0,38.0,16.0,0.0,21.0,0.0,16.0,15.0,15.642857142857142,1.0,11,fall,False,False,False,False,False
144,2019-11-22,0.0,46.0,0.0,37.0,0.0,8.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,10.11111111111111,7.0,9.0,1.0,11,fall,True,False,False,False,False
145,2019-11-23,31.0,55.0,0.0,37.0,0.0,8.0,0.0,0.0,0.0,40.0,0.0,21.0,0.0,0.0,14.555555555555555,12.2,13.714285714285714,1.0,11,fall,True,False,False,False,False
146,2019-11-24,39.0,64.0,0.0,30.0,0.0,7.0,0.0,0.0,0.0,65.0,25.0,0.0,20.0,0.0,15.555555555555555,22.0,17.857142857142858,1.0,11,fall,False,False,False,False,False
147,2019-11-25,49.0,65.0,0.0,30.0,23.0,11.0,0.0,0.0,0.0,71.0,15.0,0.0,23.0,0.0,19.77777777777778,21.8,20.5,1.0,11,fall,False,False,False,False,False
148,2019-11-26,48.0,81.0,0.0,34.0,0.0,12.0,0.0,0.0,0.0,53.0,22.0,0.0,0.0,0.0,19.444444444444443,15.0,17.857142857142858,1.0,11,fall,False,False,False,False,False
149,2019-11-27,33.0,30.0,0.0,33.0,0.0,6.0,0.0,5.0,0.0,37.0,23.0,0.0,17.0,0.0,11.88888888888889,15.4,13.142857142857142,1.0,11,fall,False,False,False,False,False
150,2019-11-28,57.0,80.0,0.0,50.0,0.0,11.0,0.0,0.0,0.0,55.0,0.0,0.0,20.0,0.0,22.0,15.0,19.5,1.0,11,fall,False,False,False,False,False
151,2019-11-29,56.0,43.0,0.0,44.0,0.0,12.0,0.0,0.0,0.0,43.0,23.0,0.0,0.0,0.0,17.22222222222222,13.2,15.785714285714286,1.0,11,fall,True,False,False,False,False
152,2019-11-30,56.0,63.0,0.0,36.0,0.0,9.0,0.0,0.0,0.0,35.0,0.0,0.0,20.0,0.0,18.22222222222222,11.0,15.642857142857142,1.0,11,fall,True,False,False,False,False
153,2019-12-01,37.0,77.0,0.0,38.0,26.0,9.0,0.0,0.0,5.0,56.0,25.0,0.0,19.0,0.0,21.333333333333332,20.0,20.857142857142858,1.0,12,winter,False,False,False,False,False
154,2019-12-02,25.0,59.0,0.0,41.0,0.0,73.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,22.0,11.6,18.285714285714285,1.0,12,winter,False,False,False,False,False
155,2019-12-03,36.0,46.0,0.0,29.0,0.0,37.0,0.0,0.0,0.0,65.0,23.0,0.0,18.0,0.0,16.444444444444443,21.2,18.142857142857142,1.0,12,winter,False,False,False,False,False
156,2019-12-04,41.0,67.0,0.0,45.0,0.0,17.0,0.0,0.0,0.0,54.0,27.0,0.0,18.0,0.0,18.88888888888889,19.8,19.214285714285715,1.0,12,winter,False,False,False,False,False
157,2019-12-05,36.0,65.0,0.0,0.0,0.0,15.0,0.0,7.0,5.0,62.0,23.0,0.0,15.0,0.0,14.222222222222221,20.0,16.285714285714285,1.0,12,winter,False,False,False,False,False
158,2019-12-06,42.0,76.0,0.0,52.0,0.0,17.0,0.0,0.0,0.0,37.0,0.0,22.0,50.0,0.0,20.77777777777778,21.8,21.142857142857142,1.0,12,winter,True,False,False,False,False
159,2019-12-07,80.0,63.0,0.0,57.0,0.0,13.0,0.0,0.0,0.0,34.0,0.0,0.0,44.0,0.0,23.666666666666668,15.6,20.785714285714285,1.0,12,winter,True,False,False,False,False
160,2019-12-08,48.0,69.0,27.0,33.0,0.0,16.0,0.0,0.0,0.0,45.0,27.0,0.0,34.0,0.0,21.444444444444443,21.2,21.357142857142858,1.0,12,winter,False,False,False,False,False
161,2019-12-09,57.0,70.0,0.0,50.0,0.0,11.0,0.0,0.0,5.0,51.0,19.0,0.0,29.0,0.0,21.444444444444443,19.8,20.857142857142858,1.0,12,winter,False,False,False,False,False
162,2019-12-10,34.0,44.0,0.0,30.0,0.0,8.0,0.0,0.0,0.0,56.0,16.0,0.0,21.0,0.0,12.88888888888889,18.6,14.928571428571429,1.0,12,winter,False,False,False,False,False
163,2019-12-11,0.0,83.0,0.0,54.0,0.0,5.0,0.0,0.0,0.0,44.0,22.0,0.0,20.0,0.0,15.777777777777779,17.2,16.285714285714285,1.0,12,winter,False,False,False,False,False
164,2019-12-12,33.0,39.0,0.0,50.0,0.0,17.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,15.444444444444445,8.8,13.071428571428571,1.0,12,winter,False,False,False,False,False
165,2019-12-13,41.0,42.0,0.0,29.0,0.0,14.0,0.0,0.0,0.0,23.0,0.0,0.0,30.0,0.0,14.0,10.6,12.785714285714286,1.0,12,winter,True,False,False,False,False
166,2019-12-14,62.0,73.0,0.0,0.0,0.0,16.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,17.666666666666668,6.4,13.642857142857142,1.0,12,winter,True,False,False,False,False
167,2019-12-15,43.0,48.0,0.0,37.0,0.0,17.0,0.0,5.0,0.0,50.0,24.0,0.0,21.0,0.0,16.666666666666668,19.0,17.5,1.0,12,winter,False,False,False,False,False
168,2019-12-16,39.0,46.0,0.0,43.0,0.0,15.0,5.0,0.0,0.0,51.0,22.0,0.0,26.0,0.0,16.444444444444443,19.8,17.642857142857142,1.0,12,winter,False,False,False,False,False
169,2019-12-17,46.0,75.0,0.0,36.0,0.0,13.0,0.0,0.0,0.0,59.0,34.0,0.0,16.0,0.0,18.88888888888889,21.8,19.928571428571427,1.0,12,winter,False,False,False,False,False
170,2019-12-18,30.0,40.0,0.0,48.0,0.0,11.0,0.0,11.0,0.0,38.0,17.0,0.0,28.0,0.0,15.555555555555555,16.6,15.928571428571429,1.0,12,winter,False,False,False,False,False
171,2019-12-19,44.0,62.0,0.0,26.0,0.0,7.0,0.0,5.0,0.0,47.0,16.0,15.0,30.0,0.0,16.0,21.6,18.0,1.0,12,winter,False,False,False,False,False
172,2019-12-20,0.0,39.0,0.0,45.0,0.0,10.0,0.0,0.0,0.0,41.0,22.0,0.0,22.0,0.0,10.444444444444445,17.0,12.785714285714286,1.0,12,winter,True,False,False,False,False
173,2019-12-21,31.0,47.0,0.0,34.0,0.0,10.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,13.555555555555555,6.4,11.0,1.0,12,winter,True,False,False,False,False
174,2019-12-22,29.0,46.0,0.0,34.0,0.0,10.0,0.0,0.0,0.0,48.0,0.0,0.0,21.0,0.0,13.222222222222221,13.8,13.428571428571429,1.0,12,winter,False,False,False,False,False
175,2019-12-23,47.0,50.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,40.0,33.0,0.0,22.0,0.0,11.88888888888889,19.0,14.428571428571429,1.0,12,winter,False,False,False,False,False
176,2019-12-24,32.0,47.0,0.0,50.0,0.0,10.0,5.0,0.0,0.0,43.0,19.0,0.0,15.0,0.0,16.0,15.4,15.785714285714286,1.0,12,winter,False,False,False,False,False
177,2019-12-25,30.0,54.0,0.0,31.0,0.0,7.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,13.555555555555555,11.4,12.785714285714286,1.0,12,winter,False,False,False,False,False
178,2019-12-26,0.0,37.0,0.0,38.0,0.0,8.0,0.0,0.0,0.0,46.0,20.0,0.0,22.0,0.0,9.222222222222221,17.6,12.214285714285714,1.0,12,winter,False,False,False,False,False
179,2019-12-27,37.0,36.0,0.0,29.0,30.0,10.0,0.0,0.0,0.0,27.0,29.0,0.0,0.0,0.0,15.777777777777779,11.2,14.142857142857142,1.0,12,winter,True,False,False,False,False
180,2019-12-28,37.0,69.0,0.0,47.0,0.0,10.0,0.0,0.0,0.0,30.0,0.0,0.0,19.0,0.0,18.11111111111111,9.8,15.142857142857142,1.0,12,winter,True,False,False,False,False
181,2019-12-29,33.0,49.0,0.0,27.0,0.0,8.0,0.0,0.0,0.0,40.0,20.0,0.0,21.0,16.0,13.0,19.4,15.285714285714286,1.0,12,winter,False,False,False,False,False
182,2019-12-30,45.0,79.0,0.0,29.0,0.0,9.0,0.0,0.0,0.0,39.0,0.0,0.0,17.0,0.0,18.0,11.2,15.571428571428571,1.0,12,winter,False,False,False,False,False
183,2019-12-31,59.0,64.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,37.0,21.0,0.0,0.0,0.0,18.444444444444443,11.6,16.0,1.0,12,winter,False,False,False,False,False
0,2020-01-01,48.0,65.88235294117646,0.0,26.352941176470587,0.0,15.058823529411764,0.0,0.0,0.0,36.705882352941174,0.0,0.0,38.588235294117645,0.0,17.254901960784313,15.058823529411763,16.47058823529412,0.9411764705882353,1,winter,False,False,False,False,False
1,2020-01-02,51.76470588235294,45.17647058823529,0.0,27.294117647058822,0.0,11.294117647058822,0.0,0.0,0.0,51.76470588235294,0.0,0.0,51.76470588235294,0.0,15.058823529411764,20.705882352941178,17.07563025210084,0.9411764705882353,1,winter,False,False,False,False,False
2,2020-01-03,0.0,53.64705882352941,0.0,28.235294117647058,0.0,18.823529411764707,0.0,0.0,13.176470588235293,38.588235294117645,0.0,0.0,44.23529411764706,0.0,12.65359477124183,16.56470588235294,14.050420168067225,0.9411764705882353,1,winter,True,False,False,False,False
3,2020-01-04,32.0,51.76470588235294,0.0,31.058823529411764,0.0,14.117647058823529,0.0,0.0,0.0,35.76470588235294,0.0,0.0,19.764705882352942,0.0,14.326797385620914,11.105882352941176,13.176470588235292,0.9411764705882353,1,winter,True,False,False,False,False
4,2020-01-05,0.0,45.17647058823529,0.0,32.94117647058823,0.0,21.647058823529413,0.0,0.0,0.0,38.588235294117645,25.41176470588235,0.0,23.52941176470588,0.0,11.084967320261436,17.50588235294118,13.3781512605042,0.9411764705882353,1,winter,False,False,False,False,False
5,2020-01-06,58.35294117647059,67.76470588235294,0.0,45.17647058823529,0.0,16.0,0.0,0.0,0.0,54.588235294117645,22.588235294117645,0.0,22.588235294117645,0.0,20.81045751633987,19.952941176470585,20.50420168067227,0.9411764705882353,1,winter,False,False,False,False,False
6,2020-01-07,42.35294117647059,29.176470588235293,0.0,39.529411764705884,0.0,20.705882352941178,0.0,9.411764705882353,0.0,71.52941176470588,17.88235294117647,0.0,22.588235294117645,0.0,15.686274509803923,22.4,18.084033613445378,0.9411764705882353,1,winter,False,False,False,False,False
7,2020-01-08,40.470588235294116,40.470588235294116,0.0,39.529411764705884,0.0,23.52941176470588,0.0,9.411764705882353,0.0,32.0,19.764705882352942,0.0,18.823529411764707,0.0,17.045751633986928,14.11764705882353,16.0,0.9411764705882353,1,winter,False,False,False,False,False
8,2020-01-09,42.35294117647059,52.705882352941174,0.0,46.11764705882353,0.0,30.11764705882353,0.0,0.0,0.0,43.294117647058826,21.647058823529413,0.0,37.64705882352941,0.0,19.032679738562095,20.51764705882353,19.56302521008404,0.9411764705882353,1,winter,False,False,False,False,False
9,2020-01-10,45.17647058823529,69.6470588235294,0.0,34.8235294117647,0.0,45.17647058823529,0.0,0.0,0.0,38.588235294117645,0.0,0.0,29.176470588235293,0.0,21.64705882352941,13.552941176470588,18.7563025210084,0.9411764705882353,1,winter,True,False,False,False,False
10,2020-01-11,56.470588235294116,59.294117647058826,0.0,48.0,0.0,27.294117647058822,0.0,12.235294117647058,0.0,49.88235294117647,0.0,0.0,25.41176470588235,0.0,22.58823529411764,15.058823529411764,19.899159663865543,0.9411764705882353,1,winter,True,False,False,False,False
11,2020-01-12,35.76470588235294,45.17647058823529,0.0,25.41176470588235,0.0,20.705882352941178,0.0,0.0,0.0,54.588235294117645,28.235294117647058,17.88235294117647,31.058823529411764,0.0,14.117647058823529,26.352941176470587,18.48739495798319,0.9411764705882353,1,winter,False,False,False,False,False
12,2020-01-13,41.411764705882355,54.588235294117645,0.0,43.294117647058826,21.647058823529413,15.058823529411764,10.352941176470589,9.411764705882353,0.0,73.41176470588235,37.64705882352941,0.0,24.470588235294116,0.0,21.751633986928105,27.105882352941176,23.663865546218485,0.9411764705882353,1,winter,False,False,False,False,False
13,2020-01-14,31.058823529411764,52.705882352941174,0.0,42.35294117647059,0.0,16.941176470588236,0.0,10.352941176470589,0.0,50.8235294117647,21.647058823529413,0.0,16.941176470588236,0.0,17.045751633986928,17.88235294117647,17.34453781512605,0.9411764705882353,1,winter,False,False,False,False,False
14,2020-01-15,39.529411764705884,53.64705882352941,0.0,33.88235294117647,0.0,20.705882352941178,0.0,0.0,0.0,65.88235294117646,18.823529411764707,0.0,24.470588235294116,0.0,16.418300653594773,21.83529411764706,18.352941176470587,0.9411764705882353,1,winter,False,False,False,False,False
15,2020-01-16,27.294117647058822,35.76470588235294,0.0,25.41176470588235,0.0,23.52941176470588,0.0,0.0,0.0,60.23529411764706,18.823529411764707,0.0,24.470588235294116,0.0,12.444444444444445,20.705882352941178,15.394957983193278,0.9411764705882353,1,winter,False,False,False,False,False
16,2020-01-17,49.88235294117647,90.35294117647058,0.0,35.76470588235294,0.0,29.176470588235293,0.0,11.294117647058822,0.0,38.588235294117645,0.0,0.0,0.0,0.0,24.052287581699346,7.717647058823529,18.218487394957982,0.9411764705882353,1,winter,True,False,False,False,False
17,2020-01-18,62.11764705882353,59.294117647058826,0.0,0.0,0.0,31.058823529411764,0.0,0.0,16.941176470588236,34.8235294117647,0.0,24.470588235294116,22.588235294117645,0.0,18.823529411764707,16.376470588235293,17.949579831932773,0.9411764705882353,1,winter,True,False,False,False,False
18,2020-01-19,51.76470588235294,62.11764705882353,0.0,35.76470588235294,0.0,27.294117647058822,0.0,0.0,0.0,61.17647058823529,27.294117647058822,0.0,22.588235294117645,0.0,19.660130718954246,22.211764705882352,20.571428571428566,0.9411764705882353,1,winter,False,False,False,False,False
19,2020-01-20,27.294117647058822,51.76470588235294,0.0,31.058823529411764,0.0,94.11764705882352,0.0,0.0,0.0,65.88235294117646,25.41176470588235,0.0,20.705882352941178,0.0,22.69281045751634,22.4,22.58823529411765,0.9411764705882353,1,winter,False,False,False,False,False
20,2020-01-21,40.470588235294116,32.0,0.0,32.94117647058823,0.0,84.70588235294117,0.0,0.0,0.0,46.11764705882353,19.764705882352942,16.941176470588236,22.588235294117645,0.0,21.124183006535947,21.08235294117647,21.10924369747899,0.9411764705882353,1,winter,False,False,False,False,False
21,2020-01-22,44.23529411764706,50.8235294117647,0.0,40.470588235294116,0.0,45.17647058823529,0.0,0.0,0.0,36.705882352941174,28.235294117647058,0.0,29.176470588235293,0.0,20.07843137254902,18.823529411764703,19.630252100840334,0.9411764705882353,1,winter,False,False,False,False,False
22,2020-01-23,28.235294117647058,35.76470588235294,0.0,0.0,0.0,74.3529411764706,0.0,0.0,0.0,50.8235294117647,21.647058823529413,0.0,18.823529411764707,0.0,15.372549019607845,18.258823529411764,16.403361344537817,0.9411764705882353,1,winter,False,False,False,False,False
23,2020-01-24,42.35294117647059,33.88235294117647,0.0,38.588235294117645,0.0,52.705882352941174,0.0,0.0,0.0,40.470588235294116,0.0,0.0,23.52941176470588,0.0,18.614379084967318,12.8,16.53781512605042,0.9411764705882353,1,winter,True,False,False,False,False
24,2020-01-25,44.23529411764706,56.470588235294116,0.0,40.470588235294116,0.0,42.35294117647059,0.0,16.941176470588236,0.0,21.647058823529413,19.764705882352942,0.0,33.88235294117647,0.0,22.274509803921568,15.058823529411764,19.697478991596636,0.9411764705882353,1,winter,True,False,False,False,False
25,2020-01-26,32.94117647058823,59.294117647058826,0.0,46.11764705882353,0.0,89.41176470588235,0.0,0.0,13.176470588235293,57.411764705882355,28.235294117647058,0.0,0.0,0.0,26.77124183006536,17.129411764705885,23.327731092436977,0.9411764705882353,1,winter,False,False,False,False,False
26,2020-01-27,56.470588235294116,73.41176470588235,0.0,32.94117647058823,0.0,44.23529411764706,0.0,0.0,11.294117647058822,48.94117647058823,20.705882352941178,16.941176470588236,0.0,0.0,24.26143790849673,17.31764705882353,21.781512605042014,0.9411764705882353,1,winter,False,False,False,False,False
27,2020-01-28,35.76470588235294,24.470588235294116,0.0,48.94117647058823,0.0,30.11764705882353,0.0,10.352941176470589,0.0,57.411764705882355,30.11764705882353,0.0,35.76470588235294,0.0,16.627450980392155,24.658823529411766,19.49579831932773,0.9411764705882353,1,winter,False,False,False,False,False
28,2020-01-29,26.352941176470587,48.94117647058823,0.0,42.35294117647059,0.0,30.11764705882353,0.0,0.0,9.411764705882353,62.11764705882353,20.705882352941178,0.0,0.0,0.0,17.464052287581698,16.564705882352943,17.142857142857142,0.9411764705882353,1,winter,False,False,False,False,False
29,2020-01-30,31.058823529411764,47.05882352941176,0.0,59.294117647058826,0.0,17.88235294117647,0.0,0.0,0.0,36.705882352941174,17.88235294117647,25.41176470588235,18.823529411764707,0.0,17.254901960784313,19.764705882352942,18.15126050420168,0.9411764705882353,1,winter,False,False,False,False,False
30,2020-01-31,40.470588235294116,53.64705882352941,0.0,45.17647058823529,0.0,25.41176470588235,0.0,12.235294117647058,0.0,61.17647058823529,0.0,0.0,21.647058823529413,0.0,19.66013071895425,16.56470588235294,18.554621848739494,0.9411764705882353,1,winter,True,False,False,False,False
31,2020-02-01,40.470588235294116,69.6470588235294,0.0,35.76470588235294,0.0,31.058823529411764,0.0,13.176470588235293,0.0,34.8235294117647,0.0,34.8235294117647,23.52941176470588,0.0,21.124183006535947,18.635294117647057,20.235294117647054,0.9411764705882353,2,winter,True,False,False,False,False
32,2020-02-02,68.70588235294117,44.23529411764706,0.0,63.05882352941176,0.0,34.8235294117647,9.411764705882353,0.0,0.0,74.3529411764706,25.41176470588235,0.0,0.0,19.764705882352942,24.470588235294116,23.905882352941177,24.26890756302521,0.9411764705882353,2,winter,False,False,False,False,False
33,2020-02-03,55.529411764705884,47.05882352941176,0.0,31.058823529411764,0.0,11.294117647058822,8.470588235294118,9.411764705882353,0.0,55.529411764705884,20.705882352941178,0.0,18.823529411764707,0.0,18.091503267973856,19.011764705882353,18.42016806722689,0.9411764705882353,2,winter,False,False,False,False,False
34,2020-02-04,38.588235294117645,71.52941176470588,0.0,49.88235294117647,0.0,18.823529411764707,0.0,11.294117647058822,0.0,54.588235294117645,29.176470588235293,0.0,33.88235294117647,17.88235294117647,21.124183006535944,27.105882352941176,23.26050420168067,0.9411764705882353,2,winter,False,False,False,False,False
35,2020-02-05,32.94117647058823,37.64705882352941,0.0,43.294117647058826,0.0,25.41176470588235,0.0,10.352941176470589,21.647058823529413,34.8235294117647,0.0,0.0,16.941176470588236,0.0,19.032679738562095,10.352941176470589,15.932773109243698,0.9411764705882353,2,winter,False,False,False,False,False
36,2020-02-06,25.41176470588235,64.94117647058823,0.0,36.705882352941174,0.0,22.588235294117645,0.0,12.235294117647058,11.294117647058822,44.23529411764706,17.88235294117647,0.0,17.88235294117647,0.0,19.241830065359476,16.0,18.084033613445374,0.9411764705882353,2,winter,False,False,False,False,False
37,2020-02-07,48.94117647058823,63.05882352941176,0.0,32.94117647058823,0.0,28.235294117647058,0.0,0.0,0.0,45.17647058823529,0.0,22.588235294117645,18.823529411764707,0.0,19.24183006535948,17.31764705882353,18.554621848739497,0.9411764705882353,2,winter,True,False,False,False,False
38,2020-02-08,41.411764705882355,46.11764705882353,0.0,49.88235294117647,0.0,22.588235294117645,0.0,0.0,0.0,54.588235294117645,26.352941176470587,0.0,0.0,0.0,17.77777777777778,16.188235294117646,17.210084033613445,0.9411764705882353,2,winter,True,False,False,False,False
39,2020-02-09,31.058823529411764,48.94117647058823,0.0,49.88235294117647,0.0,20.705882352941178,0.0,0.0,9.411764705882353,39.529411764705884,17.88235294117647,0.0,22.588235294117645,0.0,17.77777777777778,16.0,17.142857142857142,0.9411764705882353,2,winter,False,False,False,False,False
40,2020-02-10,37.64705882352941,51.76470588235294,0.0,0.0,0.0,17.88235294117647,0.0,0.0,0.0,48.0,18.823529411764707,0.0,18.823529411764707,0.0,11.921568627450979,17.129411764705885,13.781512605042014,0.9411764705882353,2,winter,False,False,False,False,False
41,2020-02-11,33.88235294117647,44.23529411764706,0.0,41.411764705882355,0.0,24.470588235294116,0.0,0.0,10.352941176470589,52.705882352941174,26.352941176470587,0.0,16.941176470588236,0.0,17.15032679738562,19.2,17.88235294117647,0.9411764705882353,2,winter,False,False,False,False,False
42,2020-02-12,33.88235294117647,63.05882352941176,0.0,0.0,0.0,16.941176470588236,0.0,0.0,0.0,61.17647058823529,26.352941176470587,0.0,28.235294117647058,0.0,12.65359477124183,23.152941176470588,16.403361344537814,0.9411764705882353,2,winter,False,False,False,False,False
43,2020-02-13,31.058823529411764,62.11764705882353,0.0,28.235294117647058,0.0,25.41176470588235,10.352941176470589,0.0,17.88235294117647,48.94117647058823,19.764705882352942,0.0,27.294117647058822,0.0,19.45098039215686,19.2,19.361344537815125,0.9411764705882353,2,winter,False,False,False,False,False
44,2020-02-14,48.94117647058823,54.588235294117645,0.0,0.0,0.0,21.647058823529413,0.0,0.0,12.235294117647058,28.235294117647058,0.0,0.0,27.294117647058822,0.0,15.267973856209153,11.105882352941176,13.78151260504202,0.9411764705882353,2,winter,True,False,False,False,False
45,2020-02-15,28.235294117647058,54.588235294117645,0.0,44.23529411764706,0.0,21.647058823529413,0.0,0.0,0.0,39.529411764705884,23.52941176470588,0.0,26.352941176470587,0.0,16.522875816993462,17.88235294117647,17.008403361344538,0.9411764705882353,2,winter,True,False,False,False,False
46,2020-02-16,38.588235294117645,43.294117647058826,0.0,32.0,36.705882352941174,21.647058823529413,0.0,9.411764705882353,0.0,67.76470588235294,18.823529411764707,0.0,26.352941176470587,0.0,20.18300653594771,22.588235294117645,21.04201680672269,0.9411764705882353,2,winter,False,False,False,False,False
47,2020-02-17,47.05882352941176,37.64705882352941,28.235294117647058,0.0,0.0,31.058823529411764,0.0,0.0,0.0,56.470588235294116,0.0,22.588235294117645,18.823529411764707,0.0,16.0,19.576470588235296,17.277310924369747,0.9411764705882353,2,winter,False,False,False,False,False
48,2020-02-18,25.41176470588235,50.8235294117647,0.0,40.470588235294116,0.0,23.52941176470588,0.0,0.0,0.0,79.05882352941177,23.52941176470588,0.0,23.52941176470588,0.0,15.581699346405227,25.22352941176471,19.02521008403361,0.9411764705882353,2,winter,False,False,False,False,False
49,2020-02-19,43.294117647058826,69.6470588235294,0.0,42.35294117647059,0.0,32.94117647058823,0.0,0.0,18.823529411764707,71.52941176470588,23.52941176470588,0.0,31.058823529411764,0.0,23.006535947712415,25.22352941176471,23.79831932773109,0.9411764705882353,2,winter,False,False,False,False,False
50,2020-02-20,46.11764705882353,52.705882352941174,0.0,55.529411764705884,0.0,20.705882352941178,0.0,0.0,9.411764705882353,53.64705882352941,0.0,0.0,24.470588235294116,0.0,20.49673202614379,15.623529411764707,18.756302521008404,0.9411764705882353,2,winter,False,False,False,False,False
51,2020-02-21,60.23529411764706,47.05882352941176,31.058823529411764,58.35294117647059,0.0,18.823529411764707,0.0,13.176470588235293,0.0,38.588235294117645,0.0,0.0,0.0,0.0,25.41176470588235,7.717647058823529,19.092436974789912,0.9411764705882353,2,winter,True,False,False,False,False
52,2020-02-22,48.94117647058823,32.94117647058823,0.0,37.64705882352941,0.0,18.823529411764707,0.0,0.0,0.0,30.11764705882353,24.470588235294116,0.0,0.0,0.0,15.372549019607842,10.91764705882353,13.781512605042016,0.9411764705882353,2,winter,True,False,False,False,False
53,2020-02-23,34.8235294117647,64.0,0.0,39.529411764705884,0.0,16.0,0.0,0.0,0.0,55.529411764705884,25.41176470588235,0.0,16.941176470588236,0.0,17.15032679738562,19.576470588235292,18.016806722689076,0.9411764705882353,2,winter,False,False,False,False,False
54,2020-02-24,48.94117647058823,64.94117647058823,0.0,48.0,0.0,22.588235294117645,0.0,11.294117647058822,0.0,47.05882352941176,27.294117647058822,0.0,16.0,0.0,21.751633986928102,18.070588235294117,20.43697478991597,0.9411764705882353,2,winter,False,False,False,False,False
55,2020-02-25,58.35294117647059,40.470588235294116,0.0,48.94117647058823,0.0,22.588235294117645,0.0,11.294117647058822,0.0,40.470588235294116,0.0,0.0,16.0,0.0,20.18300653594771,11.294117647058822,17.008403361344538,0.9411764705882353,2,winter,False,False,False,False,False
